major_code,major_name,subject_group,point,note,year,university_code,university_name
7310101,Kinh tế,A00; A01; A07; D01,23.5,,2023.0,DNV,Đại học Nội vụ Hà Nội
7810103,Quản trị dịch vụ du lịch và lữ hành,D01; D14; D15,23.25,,2023.0,DNV,Đại học Nội vụ Hà Nội
7810103,Quản trị dịch vụ du lịch và lữ hành,C00,25.25,,2023.0,DNV,Đại học Nội vụ Hà Nội
7220201,"Ngôn ngữ Anh, chuyên ngành Biên - phiên dịch thuộc ngành Ngôn ngữ Anh chuyên ngành Tiếng Anh du lịch thuộc ngành Ngôn ngữ Anh",D01; D14; D15,23.75,,2023.0,DNV,Đại học Nội vụ Hà Nội
7340404QN,Quản trị nhân lực,A00; D01; C00,15,Cơ sở Quảng Nam,2023.0,DNV,Đại học Nội vụ Hà Nội
7340404QN,Quản trị nhân lực,C20,16,Cơ sở Quảng Nam,2023.0,DNV,Đại học Nội vụ Hà Nội
7340406QN,Quản trị văn phòng,A00; D01; C00,17,Cơ sở Quảng Nam,2023.0,DNV,Đại học Nội vụ Hà Nội
7340406QN,Quản trị văn phòng,C20,18,Cơ sở Quảng Nam,2023.0,DNV,Đại học Nội vụ Hà Nội
"7380101QN
7380101-1QN",Luật (Chuyên ngành Thanh tra),A00; D01; C00,15,Cơ sở Quảng Nam,2023.0,DNV,Đại học Nội vụ Hà Nội
"7380101QN
7380101-1QN",Luật (Chuyên ngành Thanh tra),C20,16,Cơ sở Quảng Nam,2023.0,DNV,Đại học Nội vụ Hà Nội
7310205QN,Quản lý nhà nước,D01; D15; C00,18,Cơ sở Quảng Nam,2023.0,DNV,Đại học Nội vụ Hà Nội
7310205QN,Quản lý nhà nước,C20,19,Cơ sở Quảng Nam,2023.0,DNV,Đại học Nội vụ Hà Nội
7380101TP-HCM,Luật (Chuyên ngành Thanh tra),A00; A00; D01; C00,24.5,Cơ sở TPHCM,2023.0,DNV,Đại học Nội vụ Hà Nội
7310205TP-HCM,Quản lý nhà nước,A00; D01; D15; C00,21,Cơ sở TPHCM,2023.0,DNV,Đại học Nội vụ Hà Nội
7340406TP-HCM,Quản trị văn phòng,A01; D01; D15; C00,22.25,Cơ sở TPHCM,2023.0,DNV,Đại học Nội vụ Hà Nội
7320303TP-HCM,Lưu trữ học - Chuyên ngành Văn thư - lưu trữ thuộc ngành Lưu trữ học,D14; C00; C03,15,Cơ sở TPHCM,2023.0,DNV,Đại học Nội vụ Hà Nội
7320303TP-HCM,Lưu trữ học - Chuyên ngành Văn thư - lưu trữ thuộc ngành Lưu trữ học,C19,16,Cơ sở TPHCM,2023.0,DNV,Đại học Nội vụ Hà Nội
7310101,Kinh tế,A00; B00; C14; D01,17.5,,2023.0,DTB,Đại Học Thái Bình
7340301,Kế toán,A00; B00; C14; D01,17,,2023.0,DTB,Đại Học Thái Bình
7340101,Quản tri kinh doanh,A00; B00; C14; D01,19,,2023.0,DTB,Đại Học Thái Bình
734020!,Tài chính ngân hàng,A00; B00; C14; D01,17,,2023.0,DTB,Đại Học Thái Bình
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; B00; C14; D01,16.5,,2023.0,DTB,Đại Học Thái Bình
7510201,Công nghệ kỹ thuật cơ khí,A00; B00; C14; D01,16.5,,2023.0,DTB,Đại Học Thái Bình
7480201,Công nghệ thông tin,A00; B00; C14; D01,16,,2023.0,DTB,Đại Học Thái Bình
7380101,Luật,A00; C03; C14; D01,16.5,,2023.0,DTB,Đại Học Thái Bình
7720201,Dược học,A00; B00; D07; C02,21,,2023.0,DTD,Đại Học Tây Đô
7720301,Điều dưỡng,A02; B00; D08; B03,19,,2023.0,DTD,Đại Học Tây Đô
7720401,Dinh dưỡng,A00; B00; D07; D08,15,,2023.0,DTD,Đại Học Tây Đô
7440112,Hóa học chuyên ngành hóa dược,A00; A01; B00; D07,15,,2023.0,DTD,Đại Học Tây Đô
7380107,Luật kinh tế,C00; D14; D84; D66,15,,2023.0,DTD,Đại Học Tây Đô
7510605,Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; C01,15,,2023.0,DTD,Đại Học Tây Đô
7340301,Kế toán,A00; A01; D01; C04,15,,2023.0,DTD,Đại Học Tây Đô
7340201,Tài chính ngân hàng,A00; A01; D01; C04,15,,2023.0,DTD,Đại Học Tây Đô
7340101,Quản trị kinh doanh,A00; A01; D01; C04,15,,2023.0,DTD,Đại Học Tây Đô
7810103,Quản trị dịch vụ du lịch và lữ hành,A00; A01; D01; C04,15,,2023.0,DTD,Đại Học Tây Đô
7340115,Markeling,A00; A01; D01; C04,15,,2023.0,DTD,Đại Học Tây Đô
7340120,Kinh doanh quốc tế,A00; A01; D01; C04,15,,2023.0,DTD,Đại Học Tây Đô
7310630,Việt Nam học,D01; C00; D14; D15,15,,2023.0,DTD,Đại Học Tây Đô
7810101,Du lịch,D01; C00; D14; D15,15,,2023.0,DTD,Đại Học Tây Đô
7810201,Quản trị khách sạn,D01; C00; D14; D15,15,,2023.0,DTD,Đại Học Tây Đô
7229030,Văn học,C04; C00; D14; D15,15,,2023.0,DTD,Đại Học Tây Đô
7229040,Văn hóa học,C04; C00; D14; D15,15,,2023.0,DTD,Đại Học Tây Đô
7220201,Ngôn ngữ Anh,D01; D14; D15; D66,15,,2023.0,DTD,Đại Học Tây Đô
7620301,Nuôi trồng thủy sản,A00; A01; B00; D07,15,,2023.0,DTD,Đại Học Tây Đô
7850103,Quản lý đất đai,A00; A01; B00; D01,15,,2023.0,DTD,Đại Học Tây Đô
7540101,Công nghệ thực phẩm,A00; A02; A01; C01,15,,2023.0,DTD,Đại Học Tây Đô
7510102,Công nghệ kỹ thuật công trình XD,A00; A02; A01; C01,15,,2023.0,DTD,Đại Học Tây Đô
7480201,Công nghệ thông tin,A00; A02; A01; C01,15,,2023.0,DTD,Đại Học Tây Đô
7510301,"Công nghệ Kỹ thuật điện, điện tử",A00; A02; A01; C01,15,,2023.0,DTD,Đại Học Tây Đô
7640101,Thú y,B00; A06; B02; C02,15,,2023.0,DTD,Đại Học Tây Đô
7320104,Truyền thông đa phương tiện,A01; C00; D01; D15,15,,2023.0,DTD,Đại Học Tây Đô
7210403,Thiết kế đồ họa,C04; D01; D10; D15,15,,2023.0,DTD,Đại Học Tây Đô
7140231,Sư phạm Tiếng Anh,A01; D01; D15; D66,25.9,,2023.0,DTF,Trường Ngoại Ngữ – Đại Học Thái Nguyên
7140234,Sư phạm Tiếng Tnung Quốc,A01; D01; D04; D66,25.15,,2023.0,DTF,Trường Ngoại Ngữ – Đại Học Thái Nguyên
7220201,Ngôn ngữ Anh,A01; D01; D15; D66,23,,2023.0,DTF,Trường Ngoại Ngữ – Đại Học Thái Nguyên
7220203,Ngôn ngữ Pháp,A01; D01; D03; D66,16,,2023.0,DTF,Trường Ngoại Ngữ – Đại Học Thái Nguyên
7220204,Ngôn ngữ Trung Quốc,A01; D01; D04; D66,24,,2023.0,DTF,Trường Ngoại Ngữ – Đại Học Thái Nguyên
7140201,Giáo dục Mầm non,C00; C19; C20; M00,20.5,,2023.0,DTG,Phân hiệu Đại học Thái Nguyên tại Hà Giang
7140202,Giáo dục Tiểu học,C00; C19; C20; M00,22.75,,2023.0,DTG,Phân hiệu Đại học Thái Nguyên tại Hà Giang
51140201,Giáo dục Mầm non (cao đẳng),C00; C19; C20; M00,20.25,,2023.0,DTG,Phân hiệu Đại học Thái Nguyên tại Hà Giang
7340101,Quản trị kinh doanh,A00; A01; D01,15,,2023.0,DVB,Đại Học Kinh tế công nghệ Thái Nguyên
7340301,Kế toán,A00; A01; D01,15,,2023.0,DVB,Đại Học Kinh tế công nghệ Thái Nguyên
7380101,Luật,A01; C00; D01; D15,15,,2023.0,DVB,Đại Học Kinh tế công nghệ Thái Nguyên
7480201,Công nghệ thông tin,A00; A01; D01,15,,2023.0,DVB,Đại Học Kinh tế công nghệ Thái Nguyên
7520103,Kỹ thuật cơ khí,A00; A01; D01,15,,2023.0,DVB,Đại Học Kinh tế công nghệ Thái Nguyên
7520201,Kỹ thuật điện,A00; A01; D01,15,,2023.0,DVB,Đại Học Kinh tế công nghệ Thái Nguyên
7220210,Ngôn ngữ Anh,D01; A01; D10; D14,15,,2023.0,DVB,Đại Học Kinh tế công nghệ Thái Nguyên
7220210,Ngôn ngữ Hàn Quốc,A01; C00; D01; D15,15,,2023.0,DVB,Đại Học Kinh tế công nghệ Thái Nguyên
7810101,Du lịch,A01; C00; D01; D15,15,,2023.0,DVB,Đại Học Kinh tế công nghệ Thái Nguyên
7140218,Sư phạm Lịch sử,C00; C19; D14,28,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140217,Sư phạm Ngữ Văn,C00; D01; D14,26.85,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140219,Sư phạm Địa lý,C00; C04; D01; D10,26.73,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140205,Giáo dục Chính trị,C00; C14; C19; C20,26.68,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140201,Giáo dục Mầm non,C00; C19; C20; D66,26.62,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140249,Sư phạm Lịch sử - Địa lý,C00; D14; D15,26.25,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140231,Sư phạm Tiếng Anh,D01; D09; D15,25.88,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140209,Sư phạm Toán học,A00; A01; D01,25.43,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140206,Giáo dục Thể chất,B03; C00; C14; C20,25,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140212,Sư phạm Hóa học,A00; B00; D01; D07,24.8,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140202,Giáo dục Tiểu học,D01,24.55,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140211,Sư phạm Vật lý,A00; A01; D01,24.47,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7310403,Tâm lý học giáo dục,B00; C00; C14; C20,24,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140213,Sư phạm Sinh học,B00; B08,23.3,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140101,Giáo dục học,C14; C19; C20; D66,23,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140247,Sư phạm Khoa học tự nhiên,A00; B00,22.75,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7140210,Sư phạm Tin học,A00; A01; D01,21.7,,2023.0,DTS,Đại Học Sư Phạm - Đại Học Thái Nguyên
7340101,Quản trị kinh doanh,A00; A01; B00; D01,17,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7340116,Bất động sản,A00; A01; B00; D01,16,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7440201,Địa chất học,A00; A01; A02; B00,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7440222,Khí tượng và khí hậu học,A00; A01; B00; D01,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7440224,Thủy văn học,A00; A01; B00; D01,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7440298,Biến đổi khí hậu và phát triển bền vững,A00; A01; B00; D01,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7480104,Hệ thống thông tin,A00; A01; B00; D01,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7480201,Công nghệ thông tin,A00; A01; B00; D01,17,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7510401,Công nghệ kỹ thuật hóa học,A00; A01; A02; B00,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7510402,Công nghệ vật liệu,A00; A01; A02; B00,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7510406,Công nghệ kỹ thuật môi trường,A00; A01; A02; B00,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7520503,Kỹ thuật trắc địa - Bản đồ,A00; A01; A02; B00,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7580106,Quản lý đô thi và công trình,A00; A01; A02; B00,16,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7580213,Kỹ thuật cấp thoát nước,A00; A01; A02; B00,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7850101,Quản lý tài nguyên và môi trường,A00; A01; A02; B00,16,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7850102,Kinh tế tài nguyên thiên nhiên,A00; A01; B00; D01,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7850103,Quản lý đất đai,A00; A01; B00; D01,17,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7850195,Quản lý tổng hợp tài nguyên nước,A00; A01; B00; D01,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7850197,Quản lý tài nguyên và môi trường biển đảo,A00; A01; B00; D01,15,,2023.0,DTM,Đại học Tài Nguyên và Môi Trường TPHCM
7340120,Kinh doanh quốc tế (Chương trình tiên tiến),A00; A01; D01; D10,15,,2023.0,DTQ,Khoa Quốc Tế - Đại Học Thái Nguyên
7340101,Quản trị kinh doanh (Chương trình tiên tiến),A00; A01; D01; D10,15,,2023.0,DTQ,Khoa Quốc Tế - Đại Học Thái Nguyên
7340301,Kế toán (Chương trình tiên tiến),A00; A01; D01; D10,15,,2023.0,DTQ,Khoa Quốc Tế - Đại Học Thái Nguyên
7850101,Quản lý tài nguyên và môi trường (Chương trình tiên tiến),B00; B08; D01; D10,15,,2023.0,DTQ,Khoa Quốc Tế - Đại Học Thái Nguyên
7720101,Y khoa,B00; D07; D08,26,,2023.0,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
7720201,Dược học,B00; D07; D09,24.7,,2023.0,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
7720110,Y học dự phòng,B00; D07; D10,21.25,,2023.0,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
7720501,Răng - Hàm - Mặt,B00; D07; D11,26.25,,2023.0,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
7720301,Điều dưỡng,B00; D07; D12,20,,2023.0,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
7720601,Kỹ thuật xét nghiệm y học,B00; D07; D13,24.25,,2023.0,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
7720302,Hộ sinh,B00; D07; D14,19,,2023.0,DTY,Đại Học Y Dược – Đại Học Thái Nguyên
7480201,Công nghệ thông tin,A00; A01; A16; D90,15,,2023.0,DVX,Đại Học Công Nghệ Vạn Xuân
7420201,Công nghệ sinh học,C08; B02; B00; D90,15,,2023.0,DVX,Đại Học Công Nghệ Vạn Xuân
7340101,Quản trị kinh doanh,A12; C01; D01; D90,15,,2023.0,DVX,Đại Học Công Nghệ Vạn Xuân
7810201,Quản trị khách sạn,C00; D78; D96; C15,15,,2023.0,DVX,Đại Học Công Nghệ Vạn Xuân
7340301,Kế toán,A00; A01; D01; D90,15,,2023.0,DVX,Đại Học Công Nghệ Vạn Xuân
7340201,Tài chính ngân hàng,A00; A01; D01; D90,15,,2023.0,DVX,Đại Học Công Nghệ Vạn Xuân
7580201,Kỹ thuật xây dựng,A00; A01; D07; C01,15,,2023.0,DVX,Đại Học Công Nghệ Vạn Xuân
7220201,Ngôn ngữ Anh,D01; D90; D78; A01,15,,2023.0,DVX,Đại Học Công Nghệ Vạn Xuân
7620110,Chăn nuôi (Chăn nuôi - Thú y),A00; B00; D01; C02,15,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
7620105,Khoa học cây trồng (Trồng trọt),A00; B00; D01; C02,15,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
7850101,Quản lý tài nguyên và môi trường,A00; B00; D01; C02,15,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
7810103,Quản trị dịch vụ du lịch và lữ hành,C00; D01; C03; C04,19,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
7140201,Giáo dục Mầm non,B03; C00; C04; C20,20.5,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
7140202,Giáo dục Tiểu học,A00; C00; C14; C20,25.75,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
7140202,Giáo dục Tiểu học (Chương trình dạy và học bằng tiếng Anh),A01; B08; D01; D15,22,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
7220204,Ngôn ngữ Trung Quốc,D01; D04; D10; D15,23.5,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
7310101,Kinh tế,A00; A01; D10; C04,15,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
51140201,Giáo dục Mầm non (Cao đẳng),B03; C00; C04; C20,17,,2023.0,DTP,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai
7340101,Quản trị kinh doanh,A00; A01; B00; D01,15,,2023.0,EIU,Đại Học Quốc Tế Miền Đông
7310101,Kinh tế (Kinh tế học và khoa học dữ liệu),A00; A01; B00; D01,15,,2023.0,EIU,Đại Học Quốc Tế Miền Đông
7720301,Điều dưỡng,A00; A01; B00; D01,19,,2023.0,EIU,Đại Học Quốc Tế Miền Đông
7520201,Kỹ thuật điện,A00; A01; B00; D01,15,,2023.0,EIU,Đại Học Quốc Tế Miền Đông
7520216,Kỹ thuật điều khiển và tự động hóa,A00; A01; B00; D01,15,,2023.0,EIU,Đại Học Quốc Tế Miền Đông
7520114,Kỹ thuật cơ điện tử,A00; A01; B00; D01,15,,2023.0,EIU,Đại Học Quốc Tế Miền Đông
7480103,Kỹ thuật phần mềm,A00; A01; B00; D01,15,,2023.0,EIU,Đại Học Quốc Tế Miền Đông
7480102,Mạng máy tính và truyền thông dữ liệu,A00; A01; B00; D01,15,,2023.0,EIU,Đại Học Quốc Tế Miền Đông
7380101,Luật,C00; C14; C20; D01,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7380101_CLC,Luật (Dịch vụ pháp luật -Chương trình trọng điểm định hướng chất lượng cao),C00; C14; C20; D01,16,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7420201_CLC,Công nghệ sinh học (Kỹ thuật xét nghiệm Y -Sinh - Chương trình trọng điểm định hướng chất lượng cao),A00; B00; B08; D07,19,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7810103,Quản trị dịch vụ du lịch và lữ hành,C00; C20; D01; D66,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
78I0103_CLC,Quản trị dịch vụ du lịch và lữ hành (Quản trị khách sạn và khu nghỉ dưỡng cao cấp - Chương trinh trọng điểm định hướng chất lượng cao),D01; D14; D15; D66,16,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7310612,Trung Quốc học,C00; D01; D04; D66,16.5,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7310614,Hàn Quốc học,C00; D01; DD2; D66,16,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7220201,Ngôn ngữ Anh (Tiếng Anh ứng dụng),D01; D14; D15; D66,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7220201_AT,Ngôn ngữ Anh (Song ngữ Anh - Trung),D0l; D14; D15; D66,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7220201_AH,Ngôn ngữ Anh (Song ngữ Anh - Hàn),D01; D14; D15; D66,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7340401,Khoa học quản lý (Quản lý nhân lực),C00; C14; D01; D84,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7320101,Báo chí (Báo chí đa phương tiện),C00; C14; D01; D84,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7760101,Công tác xã hội,C00; C14; D01; D84,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7810301,Quản lý Thể dục thể thao,C00; C14; D01; D84,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7810101,Du lịch,C00; C04; C20; D01,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7510401,Công nghệ kỹ thuật Hoá học (Công nghệ Hóa phân tích),A00; A16; B00; C14,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7850101,Quản lý tài nguyên và môi trường,A00; B00; C14; D01,15,,2023.0,DTZ,Đại Học Khoa Học – Đại Học Thái Nguyên
7340101,Quản trị kinh doanh,A00; A01; C00; D01,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7420201,Công nghệ sinh học,A00; A01; B00; D01,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7480201,Công nghệ thông tin,A00; A01; D01; K01,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7580101,Kiến trúc,A01; C01; H01; V00,18,,2023.0,DYD,Đại Học Yersin Đà Lạt
7580108,Thiết kế nội thất,A01; C01; H01; V00,18,,2023.0,DYD,Đại Học Yersin Đà Lạt
7510205,Công nghệ kỹ thuật ô tô,A00; A01; D01; C01,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7310401,Tâm lý học,A00; B00; C00; D01,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7220201,Ngôn ngữ Anh,A01; D01; D14; D15,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7810103,Quản trị dịch vụ du lịch và lữ hành,A00; C00; D01; D15,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7310608,Đông phương học,A01; C00; D01; D15,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7320108,Quan hệ công chúng,A00; A01; C00; D01,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7540101,Công nghệ thực phẩm,A00; B00; C08; D07,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7380107,Luật kinh tế,A00; C00; C20; D01,17,,2023.0,DYD,Đại Học Yersin Đà Lạt
7720301,Điều dưỡng,A01; B00; D01; D08,19,,2023.0,DYD,Đại Học Yersin Đà Lạt
7720201,Dược học,A00; A01; B00; D07,21,,2023.0,DYD,Đại Học Yersin Đà Lạt
7510605,Logistic và quản lý chuỗi cung ứng,A00; A01; A07; D01,15,,2023.0,DVP,Đại Học Trưng Vương
7320104,Truyền thông đa phương tiện,A00; A01; D01; D14,15,,2023.0,DVP,Đại Học Trưng Vương
