university_code,university_name,major_code,major_name,subject_group,point,note,year
DTU,Đại Học Dân Lập Duy Tân,7540101,Công nghệ thực phẩm,"A00, B00, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7480103,Kỹ thuật phần mềm,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7210403,Thiết kế đồ họa,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7220204,Ngôn ngữ Trung Quốc,"D01, D14, D15, D72",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7580201,Kỹ thuật xây dựng,"A00, C01, C02, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7340201,Tài chính - Ngân hàng,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7340101,Quản trị kinh doanh,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7420201,Công nghệ sinh học,"B00, D90, D08, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7310206,Quan hệ quốc tế,"A01, D01, C00, C15",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7480202,An toàn thông tin,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7310630,Việt Nam học,"A01, D01, C00, C15",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7220201,Ngôn ngữ Anh,"D01, D14, D15, D72",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7580101,Kiến trúc,"M02, V00, V01, M04",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7340301,Kế toán,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7229030,Văn học,"D01, C00, C04, C15",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7210404,Thiết kế thời trang,"A00, D01, A16, V01",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7510205,Công nghệ kỹ thuật ô tô,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7520216,Kỹ thuật điều khiển và tự động hoá,"A00, D01, C03, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7810202,Quản trị nhà hàng và dịch vụ ăn uống,"A00, D01, C00, C15",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7220210,Ngôn ngữ Hàn Quốc,"D01, D08, D09, D10",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7480101,Khoa học máy tính,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7480109,Khoa học dữ liệu,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7480102,Mạng máy tính và Truyền thông dữ liệu,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7520201,Kỹ thuật điện,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7520114,Kỹ thuật cơ điện tử,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7340404,Quản trị nhân lực,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7510605,Logistics và Quản lý chuỗi cung ứng,"A00, D01, C01, a16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7340115,Marketing,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7340121,Kinh doanh thương mại,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7340302,Kiểm toán,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7580205,kỹ thuật xây dựng công trình giao thông,"A00, D01, C01, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7510406,Công nghệ kỹ thuật môi trường,"A00, B00, C02, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7810201,Quản trị du lịch và khách sạn,"A00, D01, C01, C15",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7810101,Du lịch,"A00, D01, C00, C15",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7220209,Ngôn ngữ Nhật,"A00, D01, D14, D15",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7580103,Kiến trúc Nội thất,"M02, V00, V01, M04",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7520212,Kỹ thuật y sinh,"A00, B00, B03, A16",14,,2021
DTU,Đại Học Dân Lập Duy Tân,7720301,Điều dưỡng,"A00, B00, B03, A16",19,,2021
DTU,Đại Học Dân Lập Duy Tân,7720201,Dược học,"A00, B00, B03, A16",21,,2021
DTU,Đại Học Dân Lập Duy Tân,7720501,Răng - Hàm - Mặt,"A00, B00, D90, A16",22,,2021
DTU,Đại Học Dân Lập Duy Tân,7720101,Y khoa,"B00, D90, D08, A16",22,,2021
PXU,Đại Học Dân Lập Phú Xuân,7510205,Công nghệ kỹ thuật ô tô,"A00, A01, D01, C01",16,Điểm thi TN THPT. Điểm xét học bạ là: 18.,2021
PXU,Đại Học Dân Lập Phú Xuân,7810103,Quản trị dịch vụ du lịch và lữ hành,"A01, D01, C00, D14",15,Điểm thi TN THPT . Điểm xét học bạ là 18.,2021
PXU,Đại Học Dân Lập Phú Xuân,7220204,Ngôn ngữ Trung Quốc,"A01, D01, C00, D15",15,Điểm thi TN THPT . Điểm xét học bạ là 18.,2021
PXU,Đại Học Dân Lập Phú Xuân,7480201,Công nghệ thông tin,"A00, B00, A01, D01",15,Điểm thi TN THPT . Điểm xét học bạ là 18.,2021
PXU,Đại Học Dân Lập Phú Xuân,7220201,Ngôn ngữ Anh,"A01, D01, D14, D15",15,Điểm thi TN THPT . Điểm xét học bạ là 18.,2021
PXU,Đại Học Dân Lập Phú Xuân,7810201,Quản trị khách sạn,"A01, D01, C00, D14",15,Điểm thi TN THPT . Điểm xét học bạ là 18.,2021
PXU,Đại Học Dân Lập Phú Xuân,7340101,Quản trị kinh doanh,"A00, B00, A01, D01",15.5,Điểm thi TN THPT . Điểm xét học bạ là 18.,2021
PXU,Đại Học Dân Lập Phú Xuân,7310630,Việt Nam học,"B00, D01, C00, D15",16,Điểm thi TN THPT . Điểm xét học bạ là 18.,2021
PXU,Đại Học Dân Lập Phú Xuân,7340301,Kế toán,"A00, B00, A01, D01",16,Điểm thi TN THPT . Điểm xét học bạ là 18.,2021
PDU,Đại Học Dân Lập Phương Đông,7580301,Kinh tế,"A00, A01, D01, C01, XDHB",18,"Ngành Kinh tế xây dựngĐiểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7580201,Kỹ thuật xây dựng,"A00, A01, D01, C01, XDHB",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7810103,Quản trị dịch vụ du lịch và lữ hành,"A00, A01, D01, C00, XDHB",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7340406,Quản trị văn phòng,"A00, A01, D01, C00, XDHB",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7480201,Công nghệ thông tin,"A00, A01, D01, C01, XDHB",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7420201,Công nghệ sinh học,"A00, B00, B08, D07, XDHB",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7340201,Tài chính - Ngân hàng,"A00, A01, D01, XDHB",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7340101,Quản trị kinh doanh,"A00, A01, D01, XDHB",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7340301,Kế toán,"A00, A01, D01, XDHB",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7340122,Thương mại điện tử,"A00, A01, D01, C01",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7320104,Truyền thông đa phương tiện,"A01, D01, C03, D09",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7510301,"Công nghệ kỹ thuật điện, điện tử","A00, A01, D01, C01",18,"Điểm TB lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7220204,Ngôn ngữ Trung Quốc,"D01, D04, XDHB",18,"Điểm TB học bạ lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7220209,Ngôn ngữ Nhật,"D01, D06, XDHB",18,"Điểm TB học bạ lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7220201,Ngôn ngữ Anh,"D01, XDHB",18,"Điểm TB học bạ lớp 12: 6,0Học bạ",2021
PDU,Đại Học Dân Lập Phương Đông,7580101,Kiến trúc,"H01, V00, V01, V02, XDHB",18,"Điểm TB học bạ lớp 12: 6,0Học bạ",2021
VLU,Đại Học Dân Lập Văn Lang,7580201,Kỹ thuật xây dựng,"A00, A01, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7810103,Quản trị dịch vụ du lịch và lữ hành,"A00, A01, D01, D03, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7510406,Công nghệ kỹ thuật môi trường,"A00, B00, D07, D08, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7510205,Công nghệ kỹ thuật ô tô,"A00, A01, D01, C01, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7810201,Quản trị khách sạn,"A00, A01, D01, D03, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7480103,Kỹ thuật phần mềm,"A00, A01, D01, D10, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7340121,Kinh doanh thương mại,"D01, C04, C01, C02, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7340101,Quản trị kinh doanh,"D01, C04, C01, C02, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7340201,Tài chính - Ngân hàng,"A00, A01, D01, C04, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7480201,Công nghệ thông tin,"A00, A01, D01, D10, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7420201,Công nghệ sinh học,"A00, B00, D08, A02, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7580302,Quản lý xây dựng,"A00, A01, D01, D07",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7320108,Quan hệ công chúng,"A00, A01, D01, C00, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7310608,Đông phương học,"A01, D01, C00, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7340301,Kế toán,"A00, A01, D01, D10, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7229030,Văn học,"D01, C00, D14, D66, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7380101,Luật,"A00, A01, D01, C00, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7340115,Marketing,"A00, A01, D01, C01, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7420205,Công nghệ sinh học Y dược,"A00, B00, D07, D08, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7510301,"Công nghệ kỹ thuật điện, điện tử","A00, A01, D01, C01, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7510606,Quản trị môi trường doanh nghiệp,"A00, B00, D07, D08, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7589001,Thiết kế xanh,"A00, B00, A01, D08",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7620118,Nông nghiệp công nghệ cao,"A00, B00, D07, D08, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7760101,Công tác xã hội,"D01, C00, C20, C14, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,734016,Bất động sản,"A00, A01, D01, C04, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7480109,Khoa học dữ liệu,"A00, A01, D01, C01, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7510605,Logistics và Quản lý chuỗi cung ứng,"A00, A01, D01, C01",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7520114,Kỹ thuật cơ điện tử,"A00, A01, D01, C01, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7540101,Công nghệ thực phẩm,"A00, B00, D07, C02, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7580205,kỹ thuật xây dựng công trình giao thông,"A00, A01, D07",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7810202,Quản trị nhà hàng và dịch vụ ăn uống,"A00, A01, D01, D03, XDHB",18,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7720601,Kỹ thuật xét nghiệm y học,"A00, B00, D07, D08, XDHB",19,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7720301,Điều dưỡng,"B00, D07, D08, C08, XDHB",19.5,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7210402,Thiết kế công nghiệp,"H05, H06, H03, H04",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7210404,Thiết kế thời trang,"H05, H06, H03, H04, XDHB",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7580108,Thiết kế nội thất,"H05, H06, H03, H04, XDHB",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7210403,Thiết kế đồ họa,"H05, H06, H03, H04, XDHB",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7220201,Ngôn ngữ Anh,"D01, D08, D10, XDHB",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7720201,Dược học,"A00, B00, D07, XDHB",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7580101,Kiến trúc,"V00, V01, H02, XDHB",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7210205,Thanh nhạc,"N00, XDHB",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7210208,Piano,N00,24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7720501,Răng - Hàm - Mặt,"A00, B00, D07, D08, XDHB",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7210235,"Đạo diễn điện ảnh, truyền hình","S00, XDHB",24,Xét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7229030,Văn học,"D01, C00, D14, D66",16,Văn học ứng dụngĐiểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7380107,Luật,"A00, A01, D01, C00, XDHB",18,Luật kinh tếXét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7380107,Luật,"A00, A01, D01, C00",17,Luật kinh tếĐiểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7380107,Luật,DGNL,650,Luật kinh tế,2021
VLU,Đại Học Dân Lập Văn Lang,7520115,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),"A00, A01, D07, XDHB",18,Kỹ thuật nhiệtXét học bạ,2021
VLU,Đại Học Dân Lập Văn Lang,7520115,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),"A00, A01, D07",16,Kỹ thuật nhiệtĐiểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7520115,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),DGNL,650,Kỹ thuật nhiệt,2021
VLU,Đại Học Dân Lập Văn Lang,7580205,Kỹ thuật xây dựng,"A00, A01, D07",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7510406,Công nghệ kỹ thuật môi trường,"A00, B00, D07, D08",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7420201,Công nghệ sinh học,"A00, B00, D08, A02",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7580302,Quản lý xây dựng,"A00, A01, D01, D07",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7420205,Công nghệ sinh học Y dược,"A00, B00, D07, D08",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7510606,Quản trị môi trường doanh nghiệp,"A00, B00, D07, D08",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7589001,Thiết kế xanh,"A00, B00, A01, D08",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7620118,Nông nghiệp công nghệ cao,"A00, B00, D07, D08",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7220204,Ngôn ngữ Trung Quốc,"A01, D01, D04, D11, XDHB",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7480109,Khoa học dữ liệu,"A00, A01, D01, C00",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7520114,Kỹ thuật cơ điện tử,"D01, C00",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7540101,Công nghệ thực phẩm,"A00, B00, D07, C02",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7580205,kỹ thuật xây dựng công trình giao thông,"A00, A01, D01, D07",16,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7510205,Công nghệ kỹ thuật ô tô,"A00, A01, D01, C01",17,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7480103,Kỹ thuật phần mềm,"A00, A01, D01, D10",17,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7580101,Kiến trúc,"V00, V01, H02",17,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7340301,Kế toán,"A00, A01, D01, D10",17,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7380101,Luật,"A00, A01, D01, C00",17,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7510301,"Công nghệ kỹ thuật điện, điện tử","A00, A01, D01, C01",17,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7810202,Quản trị nhà hàng và dịch vụ ăn uống,"A00, A01, D01, D03",17,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7340121,Kinh doanh thương mại,"D01, C04, C01, C02",18,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7480201,Công nghệ thông tin,"A00, A01, D01, D10",18,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7310608,Đông phương học,"A01, D01, C00",18,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7220201,Ngôn ngữ Anh,"D01, D08, D10",18,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7760101,Công tác xã hội,"D01, C00, C20, C14",18,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7810103,Quản trị dịch vụ du lịch và lữ hành,"A00, A01, D01, D03",19,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7720601,Kỹ thuật xét nghiệm y học,"A00, B00, D07, D08",19,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7810201,Quản trị khách sạn,"A00, A01, D01, D03",19,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7580108,Thiết kế nội thất,"H05, H06, H03, H04",19,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7340101,Quản trị kinh doanh,"D01, C04, C01, C02",19,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7340201,Tài chính - Ngân hàng,"A00, A01, D01, C04",19,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7720301,Điều dưỡng,"B00, D07, D08, C08",19,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7310401,Tâm lý học,"B00, B03, D01, C00",19,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7340116,Bất động sản,"A00, A01, D01, C04",19,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7340115,Marketing,"A00, A01, D01, C01",19.5,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7210234,"Diễn viên kịch, điện ảnh - truyền hình",S00,20,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7210235,"Đạo diễn điện ảnh, truyền hình",S00,20,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7510605,Logistics và Quản lý chuỗi cung ứng,"A00, A01, D01, C00",20,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7720201,Dược học,"A00, B00, D07",21,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7210205,Thanh nhạc,N00,22,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7210208,Piano,N00,22,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7210402,Thiết kế công nghiệp,"H05, H06, H03, H04",23,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7720501,Răng - Hàm - Mặt,"A00, B00, D07, D08",24,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7320108,Quan hệ công chúng,"A00, A01, D01, C00",24.5,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7210404,Thiết kế thời trang,"H05, H06, H03, H04",25,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7210403,Thiết kế đồ họa,"H05, H06, H03, H04",26,Điểm thi TN THPT,2021
VLU,Đại Học Dân Lập Văn Lang,7310401,Tâm lý học,"B00, B03, D01, C00, XDHB",18,,2021
VLU,Đại Học Dân Lập Văn Lang,7580201,Kỹ thuật xây dựng,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7810103,Quản trị dịch vụ du lịch và lữ hành,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7510406,Công nghệ kỹ thuật môi trường,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7510205,Công nghệ kỹ thuật ô tô,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7210402,Thiết kế công nghiệp,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7810201,Quản trị khách sạn,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7210404,Thiết kế thời trang,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7580108,Thiết kế nội thất,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7480103,Kỹ thuật phần mềm,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7340121,Kinh doanh thương mại,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7210403,Thiết kế đồ họa,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7340101,Quản trị kinh doanh,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7340201,Tài chính - Ngân hàng,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7480201,Công nghệ thông tin,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7420201,Công nghệ sinh học,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7580302,Quản lý xây dựng,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7320108,Quan hệ công chúng,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7310608,Đông phương học,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7220201,Ngôn ngữ Anh,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7310401,Tâm lý học,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7580101,Kiến trúc,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7210205,Thanh nhạc,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7340301,Kế toán,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7229030,Văn học,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7380101,Luật,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7210208,Piano,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7340115,Marketing,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7420205,Công nghệ sinh học Y dược,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7510301,"Công nghệ kỹ thuật điện, điện tử",DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7510606,Quản trị môi trường doanh nghiệp,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7589001,Thiết kế xanh,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7620118,Nông nghiệp công nghệ cao,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7760101,Công tác xã hội,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7210234,"Diễn viên kịch, điện ảnh - truyền hình",DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7210235,"Đạo diễn điện ảnh, truyền hình",DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7220204,Ngôn ngữ Trung Quốc,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7340116,Bất động sản,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7480109,Khoa học dữ liệu,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7510605,Logistics và Quản lý chuỗi cung ứng,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7520114,Kỹ thuật cơ điện tử,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7540101,Công nghệ thực phẩm,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7580205,kỹ thuật xây dựng công trình giao thông,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7810202,Quản trị nhà hàng và dịch vụ ăn uống,DGNL,650,,2021
VLU,Đại Học Dân Lập Văn Lang,7720601,Kỹ thuật xét nghiệm y học,DGNL,700,,2021
VLU,Đại Học Dân Lập Văn Lang,7720301,Điều dưỡng,DGNL,700,,2021
VLU,Đại Học Dân Lập Văn Lang,7720201,Dược học,DGNL,750,,2021
VLU,Đại Học Dân Lập Văn Lang,7720501,Răng - Hàm - Mặt,DGNL,750,,2021
PVU,Đại Học Dầu Khí Việt Nam,7520301,Kỹ thuật hoá học,"A00, D07",21,Lọc - Hóa dầu,2021
PVU,Đại Học Dầu Khí Việt Nam,7520604,Kỹ thuật dầu khí,"A00, D07",21,Khoan - khai thác mỏ Dầu khí,2021
PVU,Đại Học Dầu Khí Việt Nam,7520501,Kỹ thuật địa chất,"A00, D07",21,Địa chất - Địa vật lý Dầu khí,2021
EPU,Đại Học Điện Lực,7510102,Công nghệ kỹ thuật công trình xây dựng,"A00, A01, D01, D07, XDHB",15,Học bạ,2021
EPU,Đại Học Điện Lực,7510406,Công nghệ kỹ thuật môi trường,"A00, A01, D01, D07, XDHB",15,Học bạ,2021
EPU,Đại Học Điện Lực,7510601,Quản lý công nghiệp,"A00, A01, D01, D07, XDHB",15,Học bạ,2021
